num_returns,refund_amount,time_gap,mismatch,category_risk,loyalty,reason_pattern,fraud
0,1031.7690808548314,14,0,1,7,0,0
2,3899.7000135121125,43,0,1,1,1,1
2,3516.531426196675,14,0,3,6,2,1
1,2645.5971651882105,11,1,2,2,0,0
2,695.7188559054738,17,0,1,7,0,0
3,4667.018720144114,46,0,2,7,1,1
1,1876.3913821692865,43,0,2,3,0,0
0,880.9784922295462,43,0,2,8,1,0
1,1627.1748855544854,30,0,2,9,1,0
0,1243.156798239665,26,1,2,8,2,0
2,2738.2226382583876,19,0,1,7,0,0
3,2680.891827028654,1,0,3,1,2,1
1,3461.1239464166815,10,0,2,6,0,1
5,561.550207974966,28,0,4,4,2,1
1,4490.2258121394625,19,0,2,6,2,0
2,1185.0880121660139,27,0,2,5,2,0
0,4951.486426580901,44,0,2,3,0,0
0,291.6439823198235,49,0,2,4,0,0
0,4091.02104197894,38,0,2,4,0,1
2,2021.320923850128,20,0,3,4,0,1
1,2628.643064807797,12,0,3,2,0,1
2,4412.767139507217,42,0,1,5,2,1
3,2365.681876214328,44,0,3,9,1,1
0,2025.4817951205748,10,1,3,5,1,1
4,3537.784610223588,46,1,3,3,1,1
3,3023.4804448606214,25,0,4,8,0,1
0,2161.3547277926614,39,0,2,6,1,0
0,2552.954565164612,43,0,1,2,2,0
0,922.1886377521324,5,0,4,2,0,0
2,4694.003339504054,10,0,2,7,1,0
1,3154.9598958420233,44,0,2,2,0,1
4,4826.092224102903,28,0,2,2,0,1
0,4307.613680219072,39,0,1,2,2,0
2,1853.7807069981623,44,1,4,8,1,1
0,1183.0988606791025,11,0,3,8,1,0
0,1782.2633008300943,19,0,1,7,0,0
2,4510.163650846177,48,0,2,3,1,1
3,1721.5181677523226,1,0,3,7,1,1
1,3912.8211159830416,27,0,4,7,2,1
3,4519.610337526955,44,0,1,1,2,1
3,3647.3704974883667,1,0,3,4,1,0
1,2612.689763803856,39,0,4,2,1,1
2,3987.7680148383324,49,0,4,4,0,0
4,1105.337089512635,20,0,4,5,2,0
1,3079.2414903076706,4,1,3,2,1,1
1,1015.0437491857954,2,0,3,1,0,1
1,166.0698289157197,42,0,2,8,0,0
2,1854.5664026173422,24,1,3,1,1,1
2,3661.6331790533977,46,0,1,6,1,0
1,2581.5332538158605,22,0,1,6,1,0
1,671.8263439060935,3,0,3,3,1,0
2,4869.267046226567,41,0,4,5,1,1
1,4788.698624698752,28,0,2,1,0,1
0,1496.3771966000609,38,0,2,8,0,0
0,1873.6190459251436,23,1,1,2,2,0
0,2706.445713791995,39,0,1,8,2,0
3,4722.716430033329,28,0,2,1,0,1
4,3613.7301906164757,25,0,1,5,0,1
1,3794.1375662250257,25,0,3,1,1,1
3,2591.8754049549852,15,0,4,2,1,1
4,1147.6250770948614,41,0,1,2,2,0
2,3875.415037463552,3,0,1,5,0,0
0,1653.3334233880362,42,0,3,5,1,0
2,349.82924171544437,31,0,3,5,0,0
0,1494.8103696279081,29,0,1,2,0,0
2,3315.5081997666925,28,0,3,7,2,0
1,210.17474996824154,11,1,3,1,0,1
1,3615.517844665133,29,0,3,5,2,0
1,1117.4598754299777,40,0,4,2,0,0
4,486.73653461835926,34,1,1,4,2,0
0,577.3032499214809,9,0,4,3,1,1
2,2303.011511719733,32,0,1,4,1,0
2,3511.44086745652,23,0,3,9,0,1
4,4456.935328178261,27,0,4,8,1,0
1,3097.2727822519023,33,0,1,2,1,0
0,3518.6934520023515,11,0,2,2,0,1
3,4379.929519375728,31,1,1,8,2,1
3,3759.809375119987,2,0,4,9,2,0
1,753.4791892350873,8,0,2,4,1,0
3,3814.404181614647,40,0,3,6,2,1
1,2516.296607364898,3,0,1,2,2,0
3,1367.3138491321922,22,1,3,7,2,1
2,3784.0011636580857,32,0,1,6,1,1
2,3278.2041698097637,33,0,4,9,1,1
2,872.1830056106644,31,0,2,5,0,1
0,4766.7260191963005,31,0,4,9,0,1
3,588.439931043964,28,0,4,2,1,1
2,4242.623444223856,44,1,3,2,1,1
0,590.3379701020717,36,0,3,8,2,0
2,4791.809636771897,19,0,2,2,0,0
4,2179.2308704291986,7,1,2,7,2,0
1,196.3612034082816,30,0,3,2,1,1
1,3281.798989829821,43,0,2,8,2,0
6,1873.2192573650161,15,0,3,7,2,1
2,2132.584478341235,25,0,3,5,2,0
2,2528.8777304532264,19,0,1,3,2,0
1,4568.028613262581,32,0,2,3,2,1
4,254.65176195981033,35,0,2,7,1,0
2,792.2193988122185,1,0,2,6,2,0
1,4500.917934152742,12,0,1,4,0,0
1,4320.828003400571,12,1,1,1,0,1
2,1913.9334970137907,42,0,2,8,1,1
2,4140.605700263906,34,0,4,2,1,0
1,3337.6171835767436,37,0,4,3,2,0
0,2558.983511074161,29,0,2,2,0,1
2,4357.399570482219,48,0,1,1,1,0
1,3981.987089000612,45,0,2,3,1,1
5,4535.954715866004,30,0,2,5,2,1
5,2664.072110613381,48,0,4,4,0,1
2,625.0451548327705,16,0,1,4,0,0
3,1137.5923746455699,46,0,3,5,2,0
1,4452.785152269209,40,0,2,5,2,0
2,4194.4861648231545,9,0,1,4,1,0
0,4821.914049507585,4,1,3,5,1,1
1,803.753825197423,49,1,2,7,2,1
1,2963.2892876789833,38,0,1,8,1,0
0,2920.532460113067,5,0,2,1,1,1
3,2312.211598453031,3,0,1,9,2,0
3,2692.52078222749,3,1,3,6,1,0
0,1995.2225829277704,17,0,4,3,0,1
7,4291.1638640979145,34,0,2,4,2,1
1,2219.516373885341,12,0,1,5,0,0
3,1356.941368225707,41,0,1,8,1,0
3,1655.0025475283987,15,0,2,7,0,0
2,1208.4876630442131,23,1,2,3,1,1
2,2584.356230318778,25,0,3,6,1,1
1,2870.1377615576557,6,0,4,4,2,0
2,299.0267791458099,34,0,2,5,1,1
1,1075.032236765637,10,0,2,1,0,0
3,2921.977740358423,49,0,1,5,2,0
2,4793.195589079888,4,0,2,8,2,1
3,4474.7129945954075,25,1,2,5,1,1
3,430.1104823531229,15,0,1,2,1,1
2,4663.114887215299,5,0,1,6,2,0
1,3459.061761828276,25,0,4,9,2,1
5,4617.150357066996,17,0,2,1,1,1
2,3476.973226363365,30,1,2,7,2,0
0,4683.06885458391,7,0,1,6,0,0
2,4864.669386208404,36,0,1,3,0,0
0,2342.0163798388658,23,0,4,7,2,0
1,2252.270055895947,43,0,3,1,1,1
1,981.9312269038755,45,0,4,2,2,0
0,2447.043432365113,41,0,4,5,1,0
1,1048.390203229544,34,1,1,6,0,0
2,1320.48739330618,39,0,4,8,2,1
2,4505.010056678068,39,0,4,3,1,1
5,2978.1071996069363,30,1,3,1,0,1
2,701.7611199834064,44,0,4,4,1,0
2,186.5688927054906,49,0,1,2,2,0
1,3781.0900659064514,38,0,1,1,0,0
2,4579.193390027241,28,0,1,5,2,0
2,3643.853140707624,6,0,2,4,2,0
3,787.068897177435,31,0,3,7,1,0
0,1463.8548194832708,46,0,4,9,1,1
4,4024.7182234773677,35,1,1,9,2,1
2,4902.792903057233,17,0,3,3,0,1
4,4732.350063477279,36,0,2,1,2,1
2,2618.9182732667573,37,0,2,7,1,0
1,3584.5963118887694,20,0,1,4,0,0
1,2804.3054642969723,2,0,1,8,2,1
4,3230.38030238158,28,0,3,2,0,0
2,3737.648593780552,48,0,2,2,2,1
3,4767.331361353511,41,0,2,8,0,0
2,3645.7877096024126,30,0,2,6,0,1
2,1268.829354802542,22,0,3,6,2,0
1,301.5413199457038,33,0,2,9,2,0
1,4594.574893611459,34,0,1,2,1,1
2,707.8889453943677,49,0,4,8,2,0
2,767.2312067084767,33,0,3,9,2,0
2,691.6808905360658,5,0,1,9,2,1
0,2299.2349366168355,22,0,4,8,0,0
1,263.03494548782123,47,0,1,9,2,0
1,4966.007986240749,6,0,2,9,2,0
1,3798.2472524091,22,0,4,7,1,1
3,2926.2938803173674,35,0,1,6,1,0
0,4469.039576480113,31,0,1,5,2,0
2,2780.558532106763,26,0,1,5,0,1
1,1321.536707313515,24,0,2,4,2,0
3,4258.018366865874,31,0,2,3,1,0
0,4619.725749638802,42,0,1,2,0,0
0,1208.494506677155,13,0,3,9,2,0
4,1305.0121321927618,34,1,4,2,0,0
0,2693.3685366943846,47,0,1,6,2,0
2,3624.6706324713546,36,0,4,2,0,1
3,237.85020318199622,6,0,3,2,2,0
3,281.8754746546634,45,0,4,9,1,0
0,3921.573302442812,37,0,3,6,2,1
1,800.3493889674099,13,0,2,8,2,0
0,3621.6055236686148,43,0,2,6,0,0
2,4862.248691374482,7,0,3,3,1,1
4,3300.2597268476284,33,0,2,1,2,0
4,1082.7888836663108,30,0,4,1,2,1
1,695.4431681637839,39,0,2,5,1,0
2,1124.8960711281418,38,1,3,9,0,1
3,4322.690080977103,17,0,3,9,1,1
2,2604.8060028812324,10,0,3,2,2,1
0,4559.04328776333,26,1,4,3,2,1
1,2886.8410548482593,47,0,4,5,0,0
4,2673.749173687137,4,0,3,4,1,0
0,1521.878105528812,3,0,2,1,1,0
4,3396.4389098349006,39,1,2,4,1,0
0,2065.3294122023176,43,0,4,9,1,1
1,3743.2725864973268,1,0,2,6,0,0
0,1682.3446526441573,47,0,1,4,1,1
2,3672.6545611307015,41,0,3,1,1,0
2,1454.9649357817593,15,0,1,8,1,1
3,588.6798274244638,5,0,3,5,2,0
2,3449.8863654431107,21,0,3,5,0,0
2,1700.4021200536567,26,1,2,6,1,1
1,1973.0606878599424,35,0,4,3,1,0
2,2269.1578669395462,48,0,2,8,0,0
1,3985.0882376483873,38,0,3,7,2,1
1,2076.64136282064,32,0,4,2,1,0
1,4824.082734966651,21,0,3,9,2,0
1,2164.3733725310954,8,0,3,8,0,1
4,384.9475192139667,19,0,3,4,2,1
1,4535.43110576324,2,0,4,6,0,0
1,311.46006428201997,5,1,2,1,1,0
1,4564.489063199271,45,0,2,6,2,0
0,372.971919964854,26,0,3,4,0,1
4,2610.120227848982,28,0,2,1,0,0
3,1601.8503201999242,27,0,3,7,2,0
2,3132.820272348664,5,0,3,1,2,0
2,3822.494269111519,21,0,1,4,0,1
2,3936.0396391134946,37,1,2,8,0,1
1,1277.9742520387588,17,0,2,9,0,0
2,2159.4476972789594,4,0,1,6,1,0
1,3349.0037610382533,42,0,4,9,0,1
2,3497.055684915717,42,0,2,6,2,1
1,1217.5319404210325,33,0,1,4,1,0
3,1395.74045355828,13,0,1,6,0,0
1,2557.204683934051,21,0,3,4,0,1
2,4352.213254826827,8,0,2,2,2,0
1,3184.0229421436443,8,0,4,8,2,1
3,3175.799753251564,40,0,4,1,1,1
1,1015.2878837059068,30,0,3,7,2,1
3,3167.8130814004094,24,0,3,8,0,0
2,2880.804751075457,39,0,3,3,1,1
4,3859.3837623161157,38,0,1,8,1,1
2,3593.5019281475343,17,0,4,3,0,0
3,1689.0217793695133,1,0,3,4,0,0
1,469.32138640002273,18,0,2,9,1,0
1,4900.685038226016,30,0,4,5,1,0
6,1981.1706092056866,10,0,1,5,2,1
0,3521.4257688928174,15,0,4,9,1,1
1,4309.879076806503,6,1,4,4,1,1
3,2860.252827144735,16,0,4,9,2,0
2,3467.5721659254514,42,0,3,6,2,0
1,886.423589011615,46,0,2,7,0,1
2,882.9988371612457,45,0,4,1,2,1
2,2690.1866097119014,39,0,2,8,2,0
3,3915.309445752518,6,0,3,8,0,1
0,170.9275267528022,19,0,3,3,1,0
2,411.50590799201865,46,0,4,1,0,0
2,4244.815883627094,2,0,3,7,1,0
0,660.5210055413409,30,0,3,1,2,1
3,1810.1010640179686,47,0,3,1,2,0
4,730.9125449404221,2,0,2,9,0,1
2,1215.4373881973042,25,0,3,9,1,0
4,706.1866140960602,9,1,4,2,1,0
1,613.0674375991244,22,0,4,2,0,1
5,905.5260404591406,7,0,4,6,2,1
2,2230.2310139785677,29,0,2,1,2,0
1,3082.609296578043,11,0,1,9,0,0
2,1422.5509624781394,28,0,3,2,0,0
3,4624.5578149913445,29,1,2,6,0,1
1,2106.889736068335,47,0,1,9,1,0
3,2724.851750373533,33,0,2,3,2,1
4,1756.191376480578,25,0,3,5,0,0
1,1578.387531092156,44,0,4,7,2,0
6,4552.049358950122,17,0,1,8,2,1
2,4119.314793397556,6,0,3,3,2,0
5,4365.570626926846,25,0,1,3,1,0
3,3686.3153146121367,35,0,2,7,2,1
0,4301.129767135838,17,0,3,9,1,0
5,3619.634743999632,21,0,3,8,1,1
3,474.84335940363974,28,0,2,1,0,1
6,4031.4840735314697,21,0,3,3,2,1
2,620.2395767682365,10,0,2,8,0,0
6,1490.4265701539907,26,0,3,2,2,1
1,2243.7156340229876,1,0,3,1,0,0
0,1667.739922185577,21,1,4,5,2,1
3,136.657837508389,24,0,4,5,1,1
1,4805.240597873738,20,0,3,1,2,1
0,1131.4585669402068,39,0,3,2,2,1
0,1691.3184698062978,37,0,3,3,0,0
2,1146.7110474930835,44,0,1,5,2,0
0,4436.634319996926,1,0,3,3,2,1
3,4428.530529586095,16,0,3,5,2,0
1,4685.386560503013,47,0,3,6,2,0
3,1520.8298434212252,33,0,4,8,2,1
1,4404.310815076032,43,0,4,4,2,1
2,2151.7391773059167,37,1,4,1,0,1
1,3207.579742576848,14,0,2,2,0,0
2,4403.759092824963,20,0,3,9,1,1
1,3016.171036591231,37,0,1,3,1,1
0,563.1301908139638,15,0,4,4,2,0
4,2373.5505652697684,5,0,2,5,0,0
2,3078.1707703853244,37,0,3,6,1,1
1,3515.9767362702205,25,0,2,2,1,1
4,2644.6597432383633,8,1,2,7,2,1
2,1811.1416997198705,19,0,3,9,0,0
2,2206.971697002279,16,0,2,2,1,0
4,3311.0218250317284,30,0,2,8,1,1
2,743.7692110339486,35,0,1,5,0,0
1,3437.39895364839,36,0,3,5,2,0
2,4303.835296114938,21,0,1,3,1,0
2,4706.7928915683015,1,0,3,7,1,1
2,3179.469851720072,49,0,4,2,1,1
3,2020.2514463057955,16,0,3,3,1,0
2,3196.282548940011,6,0,2,5,0,1
3,2771.972110891169,32,0,2,8,0,1
3,488.0939339906965,10,0,3,8,2,0
0,2862.693011747372,30,0,3,5,2,0
4,2785.234780472464,23,0,3,8,2,1
6,480.1741177809029,46,0,2,7,2,1
2,4321.844160496412,48,0,1,7,0,1
1,2034.4470623381305,7,1,4,7,1,1
3,1709.7203657952577,5,0,3,2,2,1
2,3564.6477682892614,9,0,2,8,0,0
2,4662.778888403909,21,0,4,7,0,1
3,2420.35414807313,21,0,3,6,1,0
1,3667.3483239081793,9,0,1,3,2,0
1,4141.66941783953,40,0,4,8,0,0
2,3009.281518850002,42,0,2,2,2,1
2,1772.901762721821,44,0,1,1,1,0
1,902.0195923136567,32,0,3,6,1,0
2,683.6730677543737,22,0,4,1,1,1
4,2186.9076563165204,20,0,3,4,0,0
1,4919.0281889884,36,0,4,1,1,1
2,4603.241494799039,33,0,3,6,1,1
4,384.38161317125144,41,0,1,8,1,0
3,915.94663077755,20,0,2,5,2,0
2,2122.4186122158035,49,0,4,1,1,1
2,2104.822027265802,31,0,1,9,0,0
2,4921.241252508532,26,0,3,1,1,0
1,1709.7980313016453,42,0,4,5,2,0
3,3751.942707416846,5,0,2,3,2,1
2,2717.746139509968,37,0,4,7,2,1
2,4146.853881347985,43,0,2,8,0,1
4,1745.0992759079886,5,0,4,8,2,0
3,540.0294136676969,33,0,2,7,0,1
1,3574.9509164207943,37,0,3,8,0,0
1,1263.9451861829164,6,0,2,9,0,1
2,4123.015876444496,48,0,1,6,0,0
3,504.26128333021643,30,0,1,1,1,0
4,151.70124328686177,17,1,3,4,2,1
0,178.73679680506473,45,0,3,7,0,1
4,4187.486892849582,11,1,3,4,1,0
2,3854.568993621278,33,0,4,8,0,1
3,3655.5374222364185,37,0,1,6,0,0
2,4676.474505142691,7,0,3,2,0,1
2,4186.882490903612,15,0,1,1,2,1
2,2527.761546008915,36,0,1,2,1,0
2,3993.7512041118043,12,0,2,1,2,1
1,1478.351031163748,17,0,4,4,0,0
2,2891.4314156913993,41,0,4,3,2,0
2,1877.938339593386,48,0,2,5,0,0
5,3700.5794367145895,40,1,2,3,0,1
2,1294.594711618845,41,0,2,3,2,1
2,4531.753243330415,28,0,3,5,2,0
1,3904.1701990167126,28,1,1,8,0,1
1,2480.1505886774075,39,1,1,7,2,1
2,3535.0621523272653,44,0,2,8,2,1
0,156.47240157833198,21,0,3,5,1,0
2,1976.022624151664,18,0,4,6,1,0
7,4359.0578821967065,49,0,1,9,0,0
1,1246.7666950892472,16,0,2,5,0,0
3,2013.678786383829,5,0,4,2,0,1
7,4767.362316052027,24,0,2,9,2,1
1,2166.781919251111,2,0,4,3,0,1
3,635.8128362645637,5,0,2,5,0,0
3,310.98678810323327,13,0,1,9,0,0
2,1451.837040614542,1,0,3,6,1,0
5,1277.5774016588616,36,0,4,4,2,1
0,4459.42831036641,7,0,2,6,0,0
3,4030.273786835958,14,0,3,5,0,1
4,3341.9388379900456,22,0,3,8,0,1
1,849.0456449883014,21,0,3,2,1,0
5,2025.058897557293,11,1,1,9,1,1
1,221.88011609043366,40,0,4,4,0,0
3,1461.7154510926564,17,0,4,2,1,1
4,826.9668877862783,39,0,3,4,1,0
4,3703.833910532877,21,0,2,9,2,1
1,641.6163940800029,49,0,3,6,1,0
3,398.83678652152776,39,0,4,5,1,0
3,3533.891090772532,6,0,3,1,1,1
1,1432.7929806694608,7,0,1,7,2,0
4,401.1639939587362,48,0,2,7,2,0
1,3004.2251207331337,34,0,4,3,0,1
0,2023.7792043882976,3,0,4,2,0,0
4,3316.2181633379137,42,0,2,7,1,0
2,3313.961911535434,48,0,2,9,1,0
1,1419.4196752019236,7,0,3,7,2,0
0,3493.4598109498183,7,0,1,3,2,0
2,1896.8449148035104,21,0,4,5,1,1
3,3291.371234053521,44,0,2,9,2,1
1,2323.343891024776,33,0,4,7,0,1
2,1857.616588891049,26,0,4,4,0,1
2,431.7472118736667,39,0,2,4,2,1
2,2739.6705741350243,22,0,4,3,0,1
2,2838.49092715258,14,0,1,4,2,0
3,1641.9836242393162,24,0,2,3,1,0
1,2438.902206916182,20,0,1,8,2,0
5,1246.8465823107845,27,0,2,3,0,0
5,381.7033243581997,21,0,1,9,0,1
2,3837.747278231784,7,0,2,1,0,0
0,2811.927628136995,9,0,2,3,1,0
1,967.6339951695247,39,0,4,2,1,0
2,3859.3911173218958,47,0,1,4,2,0
1,169.18051535750158,4,0,3,6,1,0
1,1344.8274926141664,46,0,2,6,0,0
3,3681.963361682338,43,0,1,3,1,1
2,108.77717793962636,16,0,3,5,2,0
3,3528.5703494899635,30,0,3,2,1,1
1,949.1750287237844,16,0,3,7,1,0
5,3181.4129596926796,35,0,1,2,1,1
5,1168.9379660103093,7,0,2,4,2,1
4,3350.5562941258395,20,0,4,4,1,1
3,2455.604764951313,24,0,3,2,1,0
3,1788.301814143228,28,0,3,6,1,1
0,4645.165526422838,25,0,4,6,0,0
2,283.8225813231164,12,0,3,3,1,0
2,4383.18649787483,8,0,3,2,0,0
1,1486.4356751306225,18,0,4,8,1,1
2,971.4791628119743,1,0,2,4,0,0
2,2354.6794332619793,13,0,4,2,1,1
1,2261.5103223580513,14,0,4,4,2,0
1,1430.7932261631543,3,0,3,6,1,0
1,2842.751147559974,49,0,2,8,2,0
1,2588.066526801963,13,0,1,8,2,0
1,2496.239788851874,25,0,3,5,2,0
6,3446.709498748326,8,0,2,1,1,1
2,1706.8315249061664,24,0,1,8,0,0
2,2799.520733929432,32,0,2,5,2,1
2,1439.3670318506433,31,0,4,9,1,1
3,1893.2192423811434,31,0,3,9,0,0
3,1550.6122270047601,1,1,1,2,2,1
2,2151.8360303811387,23,0,2,9,2,0
1,1027.6389038866384,4,0,4,3,1,1
1,3272.0612201637937,26,0,4,3,0,1
3,3534.6987195000174,38,0,3,9,0,1
2,4905.824343295633,30,0,2,3,1,0
1,790.4802183699235,26,0,4,7,1,0
1,3625.131541910284,23,0,3,2,0,0
2,983.5389506497573,11,0,2,7,0,0
1,2964.870784109323,34,0,1,6,0,0
3,2901.2766420357602,27,0,4,8,2,0
0,2598.857795883784,9,0,3,8,0,0
3,4449.156109004124,18,0,1,9,1,0
2,3418.109840110189,16,0,2,8,2,1
4,4308.205727723221,29,0,2,5,0,0
0,970.0559785012999,16,0,2,6,1,1
4,2054.193070436653,22,0,1,3,0,1
0,2371.027218180617,28,0,4,6,0,0
2,1691.014227095618,9,1,2,8,0,1
1,847.8104150294549,37,0,4,8,2,1
2,648.5390164628179,7,0,4,8,1,0
3,4483.190311460858,10,0,4,3,2,0
1,716.5860868332916,48,0,2,4,1,0
2,2783.9158548687456,4,0,4,6,1,1
3,583.9958725317978,13,1,1,1,1,0
2,3962.1650366619315,45,0,3,3,0,1
2,3554.777371185425,22,0,1,1,1,0
1,3382.146849973105,33,0,4,3,1,1
1,2115.588859465069,23,0,4,9,1,1
2,210.2027508230596,27,0,2,1,0,1
1,1709.2611860488553,22,0,2,2,1,1
3,3683.8969059469296,19,0,4,7,2,1
3,247.9983850214391,27,0,2,8,1,0
3,2150.1187260746224,17,0,1,1,2,0
6,3239.297900176657,47,0,1,6,1,0
4,4342.888628104662,35,0,3,9,1,1
1,4855.540364313854,38,0,1,5,1,1
3,1979.488978759343,23,0,2,5,0,0
1,210.25948663127383,3,1,4,5,1,1
1,2537.9942927444336,5,0,1,1,2,0
2,1529.3361344502193,8,0,3,5,0,0
4,3470.58261656249,47,0,4,2,2,1
2,3595.7995286240284,9,0,4,6,0,1
3,3099.418721471931,22,0,1,8,1,0
2,2354.769193271794,19,0,2,6,1,0
1,2007.5461027509607,28,0,4,3,1,0
1,2756.4129460470676,14,0,2,6,1,0
3,4049.84718662588,13,0,4,7,2,1
2,2079.7680658975164,12,0,4,1,1,0
2,2904.502734322017,42,0,1,4,2,0
1,2193.467016272216,43,0,1,2,2,1
0,3808.594605555349,40,0,4,4,0,1
2,2771.2992720624306,39,0,1,1,0,0
2,262.4124395914281,21,1,2,4,0,1
3,928.3956128154625,33,0,4,5,2,0
1,1726.9164787412278,39,0,3,6,2,0
1,2230.2079923135566,41,1,1,4,0,0
2,1090.1857494987248,15,0,2,3,2,0
1,4653.086478336743,23,0,2,3,1,0
5,2713.2036488281638,34,0,3,3,1,1
1,384.31841638251916,10,0,1,6,0,0
1,2194.197307037848,41,0,2,4,2,0
2,4028.0180126195714,10,1,3,9,2,1
2,2748.05293518417,19,0,2,2,0,0
3,3833.924063530942,43,0,2,5,1,0
0,4726.862437429525,9,0,1,7,2,0
1,250.89830353289497,3,0,3,2,0,0
4,2955.8130778035397,20,0,3,3,0,1
1,590.5194638171126,20,0,4,1,1,0
1,1029.2840470260742,28,0,2,6,2,0
2,4232.431743476903,32,1,3,1,0,1
2,147.5635150241991,37,0,4,5,2,1
1,736.6547371799003,28,0,2,5,1,0
1,3284.95778936091,34,0,3,4,1,0
3,2784.6701159314175,9,0,2,2,0,0
1,4148.997825637621,39,0,3,8,0,1
3,1603.0477298412495,5,0,4,3,1,0
0,639.3822004529775,45,0,4,4,0,0
1,4322.060266386413,12,0,1,7,1,0
1,1053.9446221492108,32,0,4,4,1,1
1,846.9160839070291,37,1,3,7,0,1
0,3165.633590926185,47,0,4,2,1,0
5,4054.7677161668435,30,0,3,6,1,1
2,4223.748093168904,36,0,1,4,2,0
0,2967.878537217391,35,0,1,1,0,0
4,657.657984259194,36,0,4,1,2,0
0,1347.4649450222762,1,0,2,9,0,1
3,612.1085964470631,12,0,1,5,1,0
1,2408.236985285406,20,0,1,3,0,0
2,1775.9685035869988,4,0,3,1,2,0
2,331.5021182409906,31,0,3,1,1,0
3,785.4555477459833,3,0,1,5,2,0
6,3744.7101654582116,43,1,3,5,0,1
1,217.6540333414368,49,0,2,7,1,0
0,3196.854793067561,45,0,4,4,2,0
4,3781.180587772022,48,0,2,7,2,0
3,2994.747918220099,49,0,1,2,2,0
3,1546.3037715696075,39,0,1,2,1,0
2,4779.435826324515,1,0,1,5,1,0
1,4807.799125357622,14,0,4,4,1,1
2,4037.982378000531,39,0,2,1,0,0
5,3434.9207760339136,19,0,1,7,2,0
2,3553.571989188316,47,1,2,4,2,1
7,2462.8731216304623,9,0,3,5,2,1
2,2386.9206574034997,2,0,2,7,1,0
2,2741.7990015374776,23,0,1,8,0,0
0,4779.316656023023,27,0,4,7,2,1
1,144.89353796685546,29,0,3,5,1,1
4,1227.4554187900153,7,0,1,5,0,0
1,3319.0691616126205,36,0,1,9,2,1
4,473.6246835762587,5,0,2,4,2,0
3,4252.369877255887,17,0,3,1,1,0
1,3841.339639664417,31,0,4,5,1,1
3,1031.5975836114098,40,0,2,2,0,0
2,1428.3789595156202,38,0,1,6,1,0
3,1877.891532242346,26,1,4,7,0,0
1,4475.476108364473,4,0,2,3,1,0
1,1505.8017324827433,43,0,3,1,0,0
1,3566.6844474953964,4,0,3,8,1,1
1,2672.998355755366,35,1,3,7,2,0
1,4456.2179396848605,19,0,1,7,2,1
4,3072.4501631986486,21,0,4,7,2,0
3,1978.699623016487,16,0,1,1,2,0
0,4128.480117996614,21,0,4,8,0,1
3,3713.634786734607,18,0,2,3,1,0
1,202.67901224955455,45,0,1,8,0,0
1,1064.0132618762382,31,0,3,5,2,0
4,1417.9621105811032,27,0,2,3,0,0
1,2452.3881271000473,14,0,4,5,2,1
2,3500.919520474526,29,0,2,3,2,1
4,1174.1966140275183,22,0,3,9,1,0
0,2674.74323715427,13,0,1,5,1,0
1,695.6844634791715,16,0,3,5,0,0
2,1862.3703364045552,40,0,2,3,0,0
0,2061.9434605449815,44,0,4,6,2,1
2,380.4645930552109,45,0,1,5,2,0
4,955.2914081796329,39,0,3,5,0,0
4,2886.898155019825,21,0,3,7,1,1
1,4338.219627892286,32,0,3,2,0,1
1,2991.777918053492,28,0,2,9,0,0
0,4011.8570393668124,35,0,4,3,1,1
3,4553.375537514979,41,0,1,5,1,0
3,4852.598204006375,21,1,4,1,2,1
1,3576.5038344452146,4,0,4,9,0,1
4,726.7913838484502,38,0,3,6,0,0
2,4514.592730396756,17,0,3,8,0,1
2,4151.054243818173,47,1,2,3,1,1
0,3677.4296190331766,27,0,4,8,1,1
2,4683.007451881504,3,0,1,4,2,0
2,991.0066082939256,33,1,1,8,2,1
1,2836.6768323177757,32,0,4,8,0,0
1,4367.874263824027,39,0,2,5,2,1
1,4045.4411161022113,40,0,3,9,1,0
1,1584.1158664244228,10,0,2,5,1,0
3,533.4720765739056,4,0,4,9,0,0
2,776.7100412824975,36,0,1,9,0,0
1,968.4987502480919,37,0,4,7,0,0
3,2344.5546779015467,23,0,3,7,0,0
1,1140.1663202937646,7,0,1,5,1,0
5,3727.330400848054,9,0,2,7,1,0
0,3610.3810320834796,4,0,2,6,1,0
2,4804.163216789133,45,0,1,8,2,0
4,4681.773384551637,21,0,1,3,1,0
4,1685.6076286379177,20,0,2,5,1,0
3,4695.309865157095,14,0,2,5,1,0
5,2138.2431334610746,3,0,2,8,0,1
4,3045.72232892643,14,0,2,1,2,1
1,4310.5228469449,16,0,4,1,0,1
3,4715.567686909397,15,0,2,8,2,1
0,1421.5861073269577,37,0,2,4,2,0
4,3021.3165594535185,21,0,3,2,1,0
3,3535.143420501871,43,0,1,9,0,0
1,4683.568138823086,39,0,1,2,2,0
2,109.14402899236028,40,0,4,9,2,1
1,3758.062228328742,2,0,3,7,0,1
1,2584.700683512584,37,0,4,6,2,1
2,643.8248405978559,36,0,3,6,1,0
1,2517.3200698951528,17,0,3,2,2,1
1,280.508127040365,24,0,2,4,2,0
1,347.69142533293314,47,0,4,5,1,0
0,3441.669077265948,12,1,1,8,1,1
1,3442.833066471066,10,0,2,2,2,0
0,3300.1375501370867,11,0,4,4,2,0
0,951.7719940212144,3,0,1,7,0,0
2,1077.2156132324708,7,0,4,9,1,0
4,4817.710931404878,48,0,1,4,1,0
1,461.0730734052482,28,0,2,1,0,0
